,enzyme,substract,compound,product
21358,0.9939123026036809,0.04484541801588091,0.006087697396319146,9.949071021349294
21359,0.9939141112009834,0.04483200963055,0.006085888799016582,9.949086236071292
21360,0.9939159192670227,0.044818605234785015,0.006084080732977243,9.949101446273124
21361,0.9939177268019513,0.04480520482741045,0.00608227319804866,9.949116651956118
21362,0.9939195338059216,0.04479180840725114,0.00608046619407841,9.949131853121603
21363,0.9939213402790859,0.044778415973132264,0.00607865972091411,9.949147049770906
21364,0.9939231462215966,0.04476502752387935,0.006076853778403417,9.949162241905352
21365,0.993924951633606,0.04475164305831824,0.006075048366394033,9.949177429526266
21366,0.9939267565152663,0.04473826257527514,0.006073243484733698,9.94919261263498
21367,0.9939285608667298,0.04472488607357658,0.006071439133270197,9.949207791232814
21368,0.9939303646881487,0.044711513552049435,0.006069635311851353,9.949222965321093
21369,0.993932167979675,0.04469814500952091,0.006067832020325034,9.949238134901142
21370,0.9939339707414608,0.044684780444818564,0.006066029258539146,9.949253299974288
21371,0.9939357729736583,0.044671419856770284,0.006064227026341641,9.949268460541855
21372,0.9939375746764195,0.044658063244204294,0.0060624253235805085,9.949283616605165
21373,0.9939393758498962,0.04464471060594917,0.0060606241501037815,9.949298768165537
21374,0.9939411764942405,0.04463136194083381,0.006058823505759534,9.949313915224302
21375,0.9939429766096041,0.04461801724768746,0.0060570233903958805,9.949329057782778
21376,0.993944776196139,0.04460467652533969,0.006055223803860979,9.949344195842288
21377,0.993946575253997,0.04459133977262044,0.006053424746003028,9.949359329404153
21378,0.9939483737833298,0.04457800698835995,0.006051626216670268,9.949374458469695
21379,0.993950171784289,0.04456467817138882,0.00604982821571098,9.949389583040233
21380,0.9939519692570266,0.044551353320537994,0.006048030742973486,9.949404703117091
21381,0.9939537662016938,0.044538032434638726,0.006046233798306151,9.949419818701587
21382,0.9939555626184426,0.044524715512522635,0.006044437381557382,9.94943492979504
21383,0.9939573585074244,0.04451140255302166,0.006042641492575624,9.949450036398773
21384,0.9939591538687906,0.044498093554968095,0.006040846131209367,9.9494651385141
21385,0.9939609487026928,0.04448478851719455,0.006039051297307141,9.949480236142342
21386,0.9939627430092824,0.044471487438533984,0.006037256990717517,9.949495329284819
21387,0.9939645367887109,0.044458190317819696,0.006035463211289107,9.949510417942847
21388,0.9939663300411294,0.04444489715388531,0.006033669958870567,9.949525502117744
21389,0.9939681227666894,0.044431607945564805,0.006031877233310591,9.949540581810828
21390,0.9939699149655421,0.044418322691692484,0.006030085034457917,9.949555657023415
21391,0.9939717066378386,0.04440504139110299,0.0060282933621613214,9.94957072775682
21392,0.9939734977837303,0.0443917640426313,0.006026502216269625,9.94958579401236
21393,0.9939752884033684,0.044378490645112734,0.006024711596631689,9.949600855791353
21394,0.9939770784969035,0.04436522119738294,0.006022921503096414,9.94961591309511
21395,0.9939788680644872,0.044351955698277906,0.006021131935512744,9.94963096592495
21396,0.9939806571062704,0.04433869414663396,0.006019342893729665,9.949646014282184
21397,0.9939824456224038,0.04432543654128776,0.006017554377596202,9.949661058168127
21398,0.9939842336130386,0.04431218288107631,0.006015766386961423,9.949676097584096
21399,0.9939860210783256,0.044298933164836934,0.006013978921674434,9.9496911325314
21400,0.9939878080184156,0.04428568739140731,0.006012191981584388,9.949706163011353
21401,0.9939895944334596,0.04427244555962543,0.006010405566540474,9.94972118902527
21402,0.9939913803236081,0.04425920766832965,0.006008619676391925,9.94973621057446
21403,0.993993165689012,0.04424597371635864,0.006006834310988014,9.949751227660238
21404,0.9939949505298219,0.04423274370255142,0.006005049470178056,9.949766240283912
21405,0.9939967348461886,0.04421951762574732,0.006003265153811408,9.949781248446795
21406,0.9939985186382625,0.04420629548478604,0.006001481361737465,9.949796252150202
